WAVE,OPID,P011505,P011510,P011518,P011508,P99AG,P99ED01,P04ML01,JOBSAL
조사회차,패널ID,15세 아버지 직업,아버지 최종학력,15세 가정 형편,15세 부모님 관계,연령,학력,결혼경험,월 급여
1,752002,12,0,4,6,57,2,1,100
6,752002,12,0,4,6,66,2,1,30
7,752002,12,0,4,6,68,2,1,80
1,752104,2,5,3,4,19,7,2,70
4,752202,12,0,4,6,40,5,1,150
3,752302,12,0,4,6,50,3,1,40
2,752401,4,4,5,4,29,7,1,100
1,752602,6,2,3,2,44,5,1,110
1,752702,6,2,3,3,32,4,1,100
2,752702,6,2,3,3,33,4,1,100
3,752702,6,2,3,3,35,4,1,200
4,752702,6,2,3,3,37,4,1,140
5,752702,6,2,3,3,39,4,1,230
6,752702,6,2,3,3,41,4,1,170
7,752702,6,2,3,3,43,4,1,183
6,752802,-9,3,1,5,68,3,1,20
7,752802,-9,3,1,5,70,3,1,20
1,752901,6,2,5,6,51,3,1,50
2,752901,6,2,5,6,52,3,1,10
4,753502,3,4,2,2,30,7,1,70
5,753502,3,4,2,2,32,7,1,100
6,753502,3,4,2,2,34,7,1,120
7,753502,3,4,2,2,36,7,1,200
7,753603,9,3,4,3,23,6,2,100
3,753702,6,1,4,2,54,3,1,70
4,753702,6,1,4,2,56,3,1,80
5,753702,6,1,4,2,58,3,1,80
6,753702,6,1,4,2,60,3,1,100
7,753702,6,1,4,2,62,3,1,100
4,753704,4,5,3,2,29,7,2,150
1,753902,6,3,3,3,38,7,1,80
2,753902,6,3,3,3,39,7,1,80
3,753902,6,3,3,3,41,7,1,100
1,754102,6,1,4,2,35,6,1,70
2,754102,6,1,4,2,36,6,1,70
3,754102,6,1,4,2,38,6,1,75
4,754102,6,1,4,2,40,6,1,120
5,754102,6,1,4,2,42,6,1,150
6,754102,6,1,4,2,44,6,1,150
7,754102,6,1,4,2,46,6,1,150
1,754201,6,2,2,2,57,2,1,50
1,754202,12,0,3,6,29,6,2,120
1,754302,11,3,3,2,41,5,1,84
2,754302,11,3,3,2,42,5,1,85
3,754302,11,3,3,2,44,5,1,70
4,754302,11,3,3,2,46,5,1,94
5,754302,11,3,3,2,48,5,1,150
6,754302,11,3,3,2,50,5,1,200
7,754302,11,3,3,2,52,5,1,233
1,754402,2,4,3,6,39,5,1,50
2,754402,2,4,3,6,40,5,1,50
3,754402,2,4,3,6,42,5,1,50
1,754502,5,2,3,4,49,3,1,50
2,754502,5,2,3,4,50,3,1,50
3,754502,5,2,3,4,52,3,1,200
4,754502,5,2,3,4,54,3,1,200
5,754502,5,2,3,4,56,3,1,150
6,754502,5,2,3,4,58,3,1,170
7,754502,5,2,3,4,60,3,1,165
1,754602,6,2,3,2,55,3,1,100
2,754602,6,2,3,2,56,3,1,25
3,754602,6,2,3,2,58,3,1,30
1,754803,3,5,3,2,36,7,2,90
2,754803,3,5,3,2,37,7,2,240
3,754803,3,5,3,2,39,7,2,250
4,754902,12,0,4,6,23,7,2,130
6,755202,12,0,4,6,43,4,1,90
2,755302,6,2,3,3,28,4,1,60
3,755302,6,2,3,3,30,4,1,88
5,755302,6,2,3,3,34,4,1,120
6,755302,6,2,3,3,36,4,1,125
7,755302,6,2,3,3,38,4,1,125
3,755305,9,2,4,4,25,6,2,110
2,755402,12,0,4,6,41,5,1,70
3,755402,12,0,4,6,43,5,1,250
4,755402,12,0,4,6,45,5,1,300
5,755402,12,0,4,6,47,5,1,150
1,755701,7,4,3,3,43,6,1,250
2,755701,7,4,3,3,44,6,1,250
4,755701,7,4,3,3,48,6,1,250
5,755701,7,4,3,3,50,6,1,500
6,755701,7,4,3,3,52,6,1,250
7,755701,7,4,3,3,54,6,1,250
1,756002,6,2,3,2,42,7,1,100
2,756002,6,2,3,2,43,7,1,130
3,756002,6,2,3,2,45,7,1,150
4,756002,6,2,3,2,47,7,1,150
5,756002,6,2,3,2,49,7,1,120
6,756002,6,2,3,2,51,7,1,80
7,756004,3,6,3,2,24,7,2,220
4,756102,6,1,3,2,51,4,1,120
5,756102,6,1,3,2,53,4,1,80
6,756102,6,1,3,2,55,4,1,100
7,756102,6,1,3,2,57,4,1,100
3,756202,6,2,3,2,40,6,1,110
4,756202,6,2,3,2,42,6,1,100
5,756202,6,2,3,2,44,6,1,150
6,756202,6,2,3,2,46,6,1,130
7,756202,6,2,3,2,48,6,1,141
1,756302,6,3,3,3,36,7,1,130
2,756302,6,3,3,3,37,7,1,80
3,756302,6,3,3,3,39,7,1,150
4,756302,6,3,3,3,41,7,1,120
5,756302,6,3,3,3,43,7,1,180
6,756302,6,3,3,3,45,7,1,250
7,756302,6,3,3,3,47,7,1,250
1,756402,6,3,3,3,46,5,1,60
2,756402,6,3,3,3,47,5,1,50
3,756402,6,3,3,3,49,5,1,150
5,756402,6,3,3,3,53,5,1,180
6,756402,6,3,3,3,55,5,1,80
7,756402,6,3,3,3,57,5,1,130
1,756501,11,6,2,4,42,3,1,100
2,756501,11,6,2,4,43,3,1,150
3,756501,11,6,2,4,45,3,1,150
4,756501,11,6,2,4,47,3,1,70
5,756501,11,6,2,4,49,3,1,150
7,756501,11,6,2,4,53,3,1,150
1,756602,5,6,1,2,41,4,1,100
2,756602,5,6,1,2,42,4,1,100
3,756602,5,6,1,2,44,4,1,100
4,756602,5,6,1,2,46,4,1,100
5,756802,2,3,1,2,53,5,1,100
6,756802,2,3,1,2,55,5,1,20
3,756804,5,4,2,2,24,7,2,100
4,756804,5,4,2,2,26,7,2,80
6,756804,5,4,2,2,30,7,2,100
7,756804,5,4,2,2,32,7,2,150
1,756901,1,4,2,2,47,6,1,170
2,756901,1,4,2,2,48,6,1,150
3,756901,1,4,2,2,50,6,1,150
4,756901,1,4,2,2,52,6,1,130
5,756901,1,4,2,2,54,6,1,120
6,756901,1,4,2,2,56,6,1,150
7,756901,1,4,2,2,58,6,1,100
1,757001,6,2,4,1,29,5,2,110
2,757001,6,2,4,1,30,5,2,110
1,757101,3,4,3,2,27,4,2,100
2,757101,3,4,3,2,28,4,2,100
1,757201,6,2,3,3,37,5,2,250
2,757201,6,2,3,3,38,5,2,180
1,757301,5,3,3,3,28,7,2,150
2,757301,5,3,3,3,29,7,2,150
1,757602,6,2,4,3,37,4,1,150
2,757602,6,2,4,3,38,4,1,120
3,757602,6,2,4,3,40,4,1,40
4,757602,6,2,4,3,42,4,1,40
5,757602,6,2,4,3,44,4,1,140
6,757602,6,2,4,3,46,4,1,100
7,757602,6,2,4,3,48,4,1,100
1,757702,6,2,4,3,47,4,1,150
2,757702,6,2,4,3,48,4,1,80
3,757702,6,2,4,3,50,4,1,200
4,757702,6,2,4,3,52,4,1,250
5,757702,6,2,4,3,54,4,1,250
6,757702,6,2,4,3,56,4,1,150
7,757702,6,2,4,3,58,4,1,150
4,757703,7,4,3,3,22,6,2,130
6,757703,7,4,3,3,26,6,2,250
7,757703,7,4,3,3,28,6,2,260
1,758002,6,2,5,5,36,7,1,100
2,758002,6,2,5,5,37,7,1,100
3,758002,6,2,5,5,39,7,1,100
5,758002,6,2,5,5,43,7,1,70
5,758302,7,3,3,3,36,6,1,20
6,758302,7,3,3,3,38,6,1,30
7,758302,7,3,3,3,40,6,1,30
3,758402,3,3,3,3,31,6,1,110
4,758402,3,3,3,3,33,6,1,60
5,758402,3,3,3,3,35,6,1,120
6,758402,3,3,3,3,37,6,1,100
7,758402,3,3,3,3,39,6,1,100
1,758701,3,4,5,5,31,8,2,200
2,758701,3,4,5,5,32,8,2,200
3,758802,6,2,3,4,35,6,1,65
5,758802,6,2,3,4,39,6,1,180
6,758802,6,2,3,4,41,6,1,160
7,758802,6,2,3,4,43,6,1,83
1,759002,3,4,2,2,35,7,1,167
2,759002,3,4,2,2,36,7,1,180
3,759002,3,4,2,2,38,7,1,200
4,759002,3,4,2,2,40,7,1,208
5,759002,3,4,2,2,42,7,1,500
6,759002,3,4,2,2,44,7,1,300
7,759002,3,4,2,2,46,7,1,300
3,759102,7,3,4,3,35,5,1,60
4,759102,7,3,4,3,37,5,1,70
5,759102,7,3,4,3,39,5,1,130
6,759102,7,3,4,3,41,5,1,140
7,759102,7,3,4,3,43,5,1,140
1,759202,3,3,3,3,41,4,1,100
2,759202,3,3,3,3,42,4,1,90
3,759202,3,3,3,3,44,4,1,50
1,759601,12,0,3,6,60,5,1,35
1,759802,12,0,4,6,37,4,1,100
2,759802,12,0,4,6,38,4,1,69
3,759802,12,0,4,6,40,4,1,80
4,759802,12,0,4,6,42,4,1,110
5,759802,12,0,4,6,44,4,1,130
7,759902,5,3,3,3,43,6,1,200
4,760002,9,3,3,2,37,6,1,410
5,760002,9,3,3,2,39,6,1,350
3,760102,6,1,3,3,59,3,1,100
4,760102,6,1,3,3,61,3,1,100
5,760102,6,1,3,3,63,3,1,100
6,760102,6,1,3,3,65,3,1,70
1,760201,9,2,3,3,41,5,1,120
2,760201,9,2,3,3,42,5,1,100
3,760201,9,2,3,3,44,5,1,180
4,760201,9,2,3,3,46,5,1,200
5,760201,9,2,3,3,48,5,1,150
6,760201,9,2,3,3,50,5,1,250
7,760201,9,2,3,3,52,5,1,150
2,760302,6,2,3,2,36,5,1,85
3,760302,6,2,3,2,38,5,1,86
4,760302,6,2,3,2,40,5,1,90
5,760302,6,2,3,2,42,5,1,130
6,760302,6,2,3,2,44,5,1,150
7,760302,6,2,3,2,46,5,1,160
4,760502,12,0,3,6,42,4,1,35
5,760502,12,0,3,6,44,4,1,70
4,760602,7,4,3,3,35,4,1,70
6,760602,7,4,3,3,39,4,1,100
7,760602,7,4,3,3,41,4,1,140
5,760802,8,2,4,2,39,4,1,90
3,760902,6,2,3,4,39,4,1,85
1,761102,6,2,4,4,43,5,1,100
2,761102,6,2,4,4,44,5,1,70
5,761102,6,2,4,4,50,5,1,150
6,761102,6,2,4,4,52,5,1,60
7,761102,6,2,4,4,54,5,1,60
6,761104,3,4,3,2,28,7,2,100
7,761104,3,4,3,2,30,7,2,100
1,761202,9,2,5,6,34,4,1,100
2,761202,9,2,5,6,35,4,1,70
3,761202,9,2,5,6,37,4,1,150
4,761202,9,2,5,6,39,4,1,100
5,761202,9,2,5,6,41,4,1,300
6,761202,9,2,5,6,43,4,1,170
7,761202,9,2,5,6,45,4,1,170
3,761302,6,3,3,2,39,6,1,200
4,761302,6,3,3,2,41,6,1,660
5,761302,6,3,3,2,43,6,1,200
6,761302,6,3,3,2,45,6,1,800
7,761302,6,3,3,2,47,6,1,670
7,761804,6,5,3,2,23,6,2,150
6,761902,6,1,4,4,59,3,1,500
1,761903,6,3,3,2,28,6,2,120
1,762002,6,1,4,3,58,3,1,60
3,762002,6,1,4,3,61,3,1,50
6,762002,6,1,4,3,67,3,1,50
1,762004,4,4,3,2,29,6,2,75
3,762004,4,4,3,2,32,6,2,100
1,762102,6,1,4,2,44,7,1,350
2,762102,6,1,4,2,45,7,1,350
3,762102,6,1,4,2,47,7,1,300
4,762102,6,1,4,2,49,7,1,330
5,762102,6,1,4,2,51,7,1,400
6,762102,6,1,4,2,53,7,1,600
7,762102,6,1,4,2,55,7,1,660
1,762202,6,2,3,3,45,5,1,60
2,762202,6,2,3,3,46,5,1,50
3,762202,6,2,3,3,48,5,1,80
3,762302,3,4,3,3,41,4,1,40
4,762302,3,4,3,3,43,4,1,64
5,762302,3,4,3,3,45,4,1,100
7,762302,3,4,3,3,49,4,1,170
4,762402,7,3,4,4,45,6,1,40
5,762402,7,3,4,4,47,6,1,100
6,762402,7,3,4,4,49,6,1,70
7,762402,7,3,4,4,51,6,1,70
3,762602,6,2,5,3,50,3,1,100
2,763003,4,2,4,2,36,7,2,100
3,763003,4,2,4,2,38,7,2,70
4,763003,4,2,4,2,40,7,2,140
5,763003,4,2,4,2,42,7,2,130
6,763003,4,2,4,2,44,7,2,150
7,763003,4,2,4,2,46,7,2,150
1,763201,6,3,4,4,62,2,1,48
2,763201,6,3,4,4,63,2,1,30
3,763201,6,3,4,4,65,2,1,20
4,763201,6,3,4,4,67,2,1,35
5,763201,6,3,4,4,69,2,1,60
1,763401,6,2,5,4,58,2,1,20
2,763401,6,2,5,4,59,2,1,40
3,763401,6,2,5,4,61,2,1,40
4,763401,6,2,5,4,63,2,1,70
5,763401,6,2,5,4,65,2,1,60
6,763401,6,2,5,4,67,2,1,80
7,763401,6,2,5,4,69,2,1,30
1,763501,6,2,4,2,59,2,1,50
2,763501,6,2,4,2,60,2,1,50
3,763501,6,2,4,2,62,2,1,50
4,763501,6,2,4,2,64,2,1,60
5,763501,6,2,4,2,66,2,1,80
6,763501,6,2,4,2,68,2,1,20
7,763501,6,2,4,2,70,2,1,28
1,763802,4,4,2,3,37,7,1,10
2,763802,4,4,2,3,38,7,1,100
3,763802,4,4,2,3,40,7,1,200
4,763802,4,4,2,3,42,7,1,200
5,763802,4,4,2,3,44,7,1,100
6,763802,4,4,2,3,46,7,1,100
7,763802,4,4,2,3,48,7,1,150
1,763902,6,2,4,3,39,7,1,300
3,763902,6,2,4,3,42,7,1,350
1,764002,6,2,3,3,35,4,1,200
2,764002,6,2,3,3,36,4,1,150
3,764002,6,2,3,3,38,4,1,80
4,764002,6,2,3,3,40,4,1,100
5,764002,6,2,3,3,42,4,1,50
6,764002,6,2,3,3,44,4,1,30
3,764201,6,2,5,4,65,2,1,100
7,764402,6,1,2,2,60,4,1,100
1,764502,6,1,5,3,54,1,1,70
2,764502,6,1,5,3,55,1,1,60
3,764502,6,1,5,3,57,1,1,60
6,764502,6,1,5,3,63,1,1,85
7,764502,6,1,5,3,65,1,1,90
5,764702,6,4,3,3,52,7,1,300
6,764702,6,4,3,3,54,7,1,350
7,764702,6,4,3,3,56,7,1,300
1,764802,-9,2,3,2,49,3,1,200
2,764802,-9,2,3,2,50,3,1,300
3,764802,-9,2,3,2,52,3,1,250
4,764802,-9,2,3,2,54,3,1,100
5,764802,-9,2,3,2,56,3,1,150
6,764802,-9,2,3,2,58,3,1,100
7,764802,-9,2,3,2,60,3,1,150
3,764902,12,0,4,6,48,4,1,80
4,764902,12,0,4,6,50,4,1,83
5,764902,12,0,4,6,52,4,1,83
6,764902,12,0,4,6,54,4,1,200
7,764902,12,0,4,6,56,4,1,200
1,765103,6,2,3,3,26,7,2,180
2,765103,6,2,3,3,27,7,2,200
4,765103,6,2,3,3,31,7,1,192
5,765103,6,2,3,3,33,7,1,200
6,765103,6,2,3,3,35,7,1,240
7,765103,6,2,3,3,37,7,1,250
6,765502,4,2,3,2,61,2,1,200
7,765502,4,2,3,2,63,2,1,150
1,765504,6,2,3,3,33,5,1,60
5,765504,6,2,3,3,40,5,1,150
1,765603,6,2,3,3,28,5,2,100
1,765604,6,2,3,3,24,4,2,100
2,765604,6,2,3,3,25,4,2,100
6,765702,6,1,3,2,66,2,1,160
1,765802,9,1,4,4,53,1,1,20
6,765902,6,1,4,3,63,2,1,160
1,766001,6,2,4,3,57,2,1,70
2,766001,6,2,4,3,58,2,1,25
3,766001,6,2,4,3,60,2,1,10
5,766001,6,2,4,3,64,2,1,20
2,766003,6,2,3,1,35,5,1,280
3,766003,6,2,3,1,37,5,1,250
6,766102,12,0,3,6,69,2,1,120
1,766401,11,1,5,4,55,2,1,55
2,766401,11,1,5,4,56,2,1,20
4,766401,11,1,5,4,60,2,1,80
5,766401,11,1,5,4,62,2,1,80
6,766401,11,1,5,4,64,2,1,120
7,766401,11,1,5,4,66,2,1,150
1,766701,6,1,4,3,60,2,1,30
2,766701,6,1,4,3,61,2,1,50
3,766701,6,1,4,3,63,2,1,60
4,766701,6,1,4,3,65,2,1,50
5,766701,6,1,4,3,67,2,1,80
6,766701,6,1,4,3,69,2,1,100
7,766701,6,1,4,3,71,2,1,100
4,766805,6,2,3,2,26,6,2,140
5,766805,6,2,3,2,28,6,2,110
6,766805,6,2,3,2,30,6,2,210
1,766901,6,1,3,2,48,2,1,80
2,766901,6,1,3,2,49,2,1,80
3,766901,6,1,3,2,51,2,1,125
4,766901,6,1,3,2,53,2,1,120
5,766901,6,1,3,2,55,2,1,100
6,766901,6,1,3,2,57,2,1,125
7,766901,6,1,3,2,59,2,1,125
7,767202,6,2,4,3,62,4,1,140
7,767302,6,1,4,2,58,2,1,200
7,767402,6,4,3,2,59,3,1,130
7,767602,6,2,3,2,66,2,1,100
1,767902,6,2,4,2,51,2,1,100
2,767902,6,2,4,2,52,2,1,100
3,767902,6,2,4,2,54,2,1,100
4,767902,6,2,4,2,56,2,1,100
5,767902,6,2,4,2,58,2,1,150
6,767902,6,2,4,2,60,2,1,84
7,767902,6,2,4,2,62,2,1,100
1,768002,6,2,4,3,48,3,1,100
1,768102,6,2,3,2,40,3,1,50
3,768102,6,2,3,2,43,3,1,100
4,768102,6,2,3,2,45,3,1,110
5,768102,6,2,3,2,47,3,1,100
6,768102,6,2,3,2,49,3,1,180
7,768102,6,2,3,2,51,3,1,180
1,768202,6,1,4,2,47,3,1,100
2,768202,6,1,4,2,48,3,1,90
3,768202,6,1,4,2,50,3,1,100
3,768203,3,4,3,2,27,6,2,180
3,768301,3,3,3,2,60,5,1,80
4,768301,3,3,3,2,62,5,1,180
5,768301,3,3,3,2,64,5,1,150
6,768301,3,3,3,2,66,5,1,125
1,768502,3,6,3,4,44,8,1,483
2,768502,3,6,3,4,45,8,1,400
3,768502,3,6,3,4,47,8,1,450
4,768502,3,6,3,4,49,8,1,300
5,768502,3,6,3,4,51,8,1,400
6,768502,3,6,3,4,53,8,1,400
7,768502,3,6,3,4,55,8,1,400
1,768602,1,2,4,4,42,7,1,150
2,768602,1,2,4,4,43,7,1,200
3,768602,1,2,4,4,45,7,1,250
4,768602,1,2,4,4,47,7,1,350
5,768602,1,2,4,4,49,7,1,350
6,768602,1,2,4,4,51,7,1,350
4,768802,6,2,4,1,48,5,1,120
5,768802,6,2,4,1,50,5,1,150
6,768802,6,2,4,1,52,5,1,150
7,768802,6,2,4,1,54,5,1,150
5,768803,4,4,3,2,26,6,2,150
7,768803,4,4,3,2,30,6,2,150
1,768902,4,2,3,2,28,6,1,100
2,768902,4,2,3,2,29,6,1,100
3,768902,4,2,3,2,31,6,1,200
4,768902,4,2,3,2,33,6,1,80
5,768902,4,2,3,2,35,6,1,50
6,768902,4,2,3,2,37,6,1,70
7,768902,4,2,3,2,39,6,1,100
4,769102,7,2,4,3,40,4,1,80
1,769104,12,0,5,6,59,3,1,80
4,769104,12,0,5,6,64,3,1,120
6,769202,7,2,3,3,40,4,1,150
7,769202,7,2,3,3,42,4,1,150
1,769402,3,4,4,3,32,7,1,200
2,769402,3,4,4,3,33,7,1,150
1,769502,6,3,3,2,33,6,1,180
2,769502,6,3,3,2,34,6,1,170
1,770401,6,1,5,4,56,2,1,30
2,770401,6,1,5,4,57,2,1,20
3,770401,6,1,5,4,59,2,1,13
4,770401,6,1,5,4,61,2,1,50
5,770401,6,1,5,4,63,2,1,40
6,770401,6,1,5,4,65,2,1,30
7,770401,6,1,5,4,67,2,1,40
6,770502,6,1,5,2,68,1,1,80
5,770602,6,2,5,6,68,1,1,20
1,770901,6,1,3,1,56,1,1,66
2,770901,6,1,3,1,57,1,1,15
3,770901,6,1,3,1,59,1,1,40
4,770901,6,1,3,1,61,1,1,40
5,770901,6,1,3,1,63,1,1,40
6,770901,6,1,3,1,65,1,1,20
7,770901,6,1,3,1,67,1,1,150
5,771102,4,2,3,2,70,3,1,50
1,771302,6,1,3,3,42,5,1,180
3,771502,6,2,3,2,34,6,1,100
4,771502,6,2,3,2,36,6,1,150
5,771502,6,2,3,2,38,6,1,150
6,771502,6,2,3,2,40,6,1,150
7,771502,6,2,3,2,42,6,1,400
1,772102,6,2,3,2,50,5,1,100
2,772102,6,2,3,2,51,5,1,100
3,772102,6,2,3,2,53,5,1,80
4,772102,6,2,3,2,55,5,1,120
5,772102,6,2,3,2,57,5,1,115
6,772102,6,2,3,2,59,5,1,80
7,772102,6,2,3,2,61,5,1,110
3,772402,2,4,3,2,34,7,1,120
5,772402,2,4,3,2,38,7,1,100
6,772402,2,4,3,2,40,7,1,300
7,772402,2,4,3,2,42,7,1,200
7,772502,6,2,3,2,60,3,1,196
5,772802,6,2,3,2,35,7,1,300
6,772802,6,2,3,2,37,7,1,350
7,772802,6,2,3,2,39,7,1,400
2,773002,6,1,3,2,57,2,1,40
7,773002,6,1,3,2,67,2,1,56
5,773102,2,4,3,3,37,6,1,50
6,773102,2,4,3,3,39,6,1,60
7,773102,2,4,3,3,41,6,1,90
1,773302,2,1,4,4,36,5,1,55
2,773302,2,1,4,4,37,5,1,60
3,773302,2,1,4,4,39,5,1,80
4,773302,2,1,4,4,41,5,1,60
5,773302,2,1,4,4,43,5,1,55
6,773302,2,1,4,4,45,6,1,60
6,773402,5,6,5,2,45,5,1,150
7,773402,5,6,5,2,47,5,1,150
3,773702,6,3,5,-9,45,4,1,100
6,773702,6,3,5,-9,51,4,1,100
1,774002,1,4,3,2,41,8,1,250
2,774002,1,4,3,2,42,8,1,333
3,774002,1,4,3,2,44,8,1,350
4,774002,1,4,3,2,46,8,1,330
5,774002,1,4,3,2,48,8,1,50
6,774002,1,4,3,2,50,8,1,340
7,774002,1,4,3,2,52,8,1,400
4,774102,6,2,4,3,37,6,1,190
5,774102,6,2,4,3,39,6,1,200
6,774102,6,2,4,3,41,6,1,230
7,774102,6,2,4,3,43,7,1,235
1,774201,6,2,4,3,60,2,1,120
2,774201,6,2,4,3,61,2,1,120
3,774203,12,0,4,6,30,7,2,110
4,774203,12,0,4,6,32,7,2,100
5,774203,12,0,4,6,34,7,2,150
6,774203,12,0,4,6,36,7,2,150
7,774203,12,0,4,6,38,7,2,250
1,774402,6,1,2,3,46,4,1,100
2,774402,6,1,2,3,47,4,1,100
3,774402,6,1,2,3,49,4,1,80
2,774602,3,6,2,3,38,7,1,100
3,774602,3,6,2,3,40,7,1,100
1,774702,1,4,4,2,37,7,2,300
2,774702,1,4,4,2,38,7,2,300
1,774902,3,4,4,2,41,7,1,200
2,774902,3,4,4,2,42,7,1,150
3,774902,3,4,4,2,44,7,1,150
4,774902,3,4,4,2,46,7,1,350
5,774902,3,4,4,2,48,7,1,200
6,774902,3,4,4,2,50,7,1,150
7,774902,3,4,4,2,52,7,1,250
1,775002,4,3,3,2,39,4,1,60
2,775002,4,3,3,2,40,4,1,100
7,775102,6,4,3,1,47,6,1,200
1,775301,5,4,4,3,49,2,1,60
5,775501,6,2,4,4,61,3,1,80
6,775501,6,2,4,4,63,3,1,100
7,775501,6,2,4,4,65,3,1,100
5,775802,3,4,3,2,39,7,1,120
6,775802,3,4,3,2,41,7,1,150
7,775802,3,4,3,2,43,7,1,150
1,776002,6,4,3,3,33,5,1,80
3,776002,6,4,3,3,36,5,1,140
4,776002,6,4,3,3,38,5,1,150
5,776002,6,4,3,3,40,5,1,150
6,776002,6,4,3,3,42,5,1,160
7,776002,6,4,3,3,44,5,1,180
1,776102,6,2,2,2,31,8,1,200
2,776102,6,2,2,2,32,8,1,120
3,776102,6,2,2,2,34,8,1,170
4,776102,6,2,2,2,36,8,1,75
5,776102,6,2,2,2,38,8,1,150
6,776102,6,2,2,2,40,8,1,160
7,776102,6,2,2,2,42,8,1,160
1,776202,3,4,2,2,37,6,1,100
2,776202,3,4,2,2,38,6,1,200
5,776202,3,4,2,2,44,6,1,200
6,776202,3,4,2,2,46,6,1,200
3,776302,12,0,5,6,29,6,1,10
4,776302,12,0,5,6,31,6,1,130
5,776302,12,0,5,6,33,6,1,90
6,776302,12,0,5,6,35,6,1,150
6,776401,5,4,3,2,50,6,2,80
2,776502,8,2,4,1,29,5,1,70
6,776601,6,2,4,3,57,2,1,200
7,776601,6,2,4,3,59,2,1,190
2,776602,6,2,3,2,25,6,2,130
3,776602,6,2,3,2,27,6,2,120
4,776602,6,2,3,2,29,6,2,145
5,776602,6,2,3,2,31,6,2,160
6,776602,6,2,3,2,33,6,2,180
7,776602,6,2,3,2,35,6,2,220
4,776603,12,0,4,6,20,4,2,300
5,776603,12,0,4,6,22,4,2,140
3,776702,5,2,3,2,42,5,1,90
4,776702,5,2,3,2,44,5,1,200
2,776802,6,1,3,2,50,4,1,50
3,776802,6,1,3,2,52,4,1,80
4,776802,6,1,3,2,54,4,1,40
5,776802,6,1,3,2,56,4,1,50
7,776802,6,1,3,2,60,4,1,130
1,776901,6,2,3,2,40,4,1,100
2,776901,6,2,3,2,41,4,1,200
4,776901,6,2,3,2,45,4,1,250
5,776901,6,2,3,2,47,4,1,600
7,776901,6,2,3,2,51,4,1,100
3,777002,6,2,3,2,40,4,1,200
4,777002,6,2,3,2,42,4,1,100
5,777002,6,2,3,2,44,4,1,500
6,777002,6,2,3,2,46,4,1,300
7,777002,6,2,3,2,48,4,1,150
2,777102,6,2,3,2,37,4,1,85
3,777102,6,2,3,2,39,4,1,100
4,777102,6,2,3,2,41,4,1,150
6,777102,6,2,3,2,45,4,1,200
7,777102,6,2,3,2,47,4,1,250
7,777202,7,2,3,3,56,3,1,150
4,777203,6,4,3,3,25,7,2,190
1,777502,5,1,3,2,44,4,1,85
2,777502,5,1,3,2,45,4,1,60
7,777502,5,1,3,2,55,4,1,46
1,777603,6,2,3,5,39,6,2,100
7,777704,6,2,3,2,38,4,1,150
5,777902,6,2,3,2,62,2,1,80
6,777902,6,2,3,2,64,2,1,80
7,777902,6,2,3,2,66,2,1,30
7,778002,6,1,5,2,67,2,1,30
4,778104,6,3,3,2,40,6,1,60
5,778104,6,3,3,2,42,6,1,60
6,778104,6,3,3,2,44,6,1,50
7,778104,6,3,3,2,46,6,1,60
1,778502,7,3,3,2,34,5,1,250
2,778502,7,3,3,2,35,5,1,200
3,778502,7,3,3,2,37,5,1,200
4,778502,7,3,3,2,39,5,1,300
5,778502,7,3,3,2,41,5,1,100
1,778702,6,3,3,1,48,6,1,20
3,778702,6,3,3,1,51,6,1,100
1,778801,7,2,5,3,40,5,1,80
3,778801,7,2,5,3,43,5,1,150
4,778801,7,2,5,3,45,5,1,200
5,778801,7,2,5,3,47,5,1,100
6,778801,7,2,5,3,49,5,1,130
7,778801,7,2,5,3,51,5,1,150
1,778902,7,3,5,4,26,4,1,45
2,778902,7,3,5,4,27,4,1,50
3,778902,7,3,5,4,29,4,1,60
4,778902,7,3,5,4,31,4,1,78
5,778902,7,3,5,4,33,4,1,110
1,779002,6,2,2,2,37,5,1,100
2,779002,6,2,2,2,38,5,1,100
3,779002,6,2,2,2,40,5,1,100
4,779002,6,2,2,2,42,5,1,150
5,779002,6,2,2,2,44,5,1,150
6,779002,6,2,2,2,46,5,1,200
7,779002,6,2,2,2,48,5,1,200
1,779102,5,3,4,3,37,4,1,42
2,779102,5,3,4,3,38,4,1,60
3,779102,5,3,4,3,40,4,1,170
4,779102,5,3,4,3,42,4,1,140
5,779102,5,3,4,3,44,4,1,200
6,779102,5,3,4,3,46,4,1,180
7,779102,5,3,4,3,48,4,1,190
1,779201,1,2,2,3,49,5,1,80
2,779201,1,2,2,3,50,5,1,90
3,779201,1,2,2,3,52,5,1,140
4,779201,1,2,2,3,54,5,1,200
5,779201,1,2,2,3,56,5,1,230
7,779201,1,2,2,3,60,5,1,500
3,779702,6,2,4,2,58,2,1,100
1,779902,6,3,3,3,49,5,1,60
3,779902,6,3,3,3,52,5,1,90
4,779902,6,3,3,3,54,5,1,90
5,779902,6,3,3,3,56,5,1,90
3,780002,5,3,3,3,38,4,1,70
4,780002,5,3,3,3,40,4,1,100
1,780102,6,1,5,2,57,2,1,70
4,780102,6,1,5,2,62,2,1,60
5,780102,6,1,5,2,64,2,1,60
6,780102,6,1,5,2,66,2,1,100
7,780102,6,1,5,2,68,2,1,80
2,780104,8,3,3,2,27,6,2,200
3,780104,8,3,3,2,29,6,1,280
4,780302,7,4,3,3,34,5,1,100
5,780302,7,4,3,3,36,5,1,100
